Timestamp,Student_ID,Activity,Confidence
2025-10-16 00:00:00,15,Studying/Attentive,0.40673813223838806
2025-10-16 00:00:00,16,Studying/Attentive,0.2775697410106659
2025-10-16 00:00:00,1,Studying/Attentive,0.8838489651679993
2025-10-16 00:00:00,2,Studying/Attentive,0.8592686057090759
2025-10-16 00:00:00,4,Studying/Attentive,0.7939093112945557
2025-10-16 00:00:00,5,Studying/Attentive,0.7910481095314026
2025-10-16 00:00:00,6,Studying/Attentive,0.6861691474914551
2025-10-16 00:00:00,8,Studying/Attentive,0.6240137815475464
2025-10-16 00:00:00,12,Studying/Attentive,0.4717378318309784
2025-10-16 00:00:00,14,Studying/Attentive,0.38030532002449036
2025-10-16 00:00:00,1,Studying/Attentive,0.8845160007476807
2025-10-16 00:00:00,2,Studying/Attentive,0.8620666861534119
2025-10-16 00:00:00,4,Studying/Attentive,0.832021176815033
2025-10-16 00:00:00,5,Studying/Attentive,0.7919296026229858
2025-10-16 00:00:00,7,Studying/Attentive,0.6715725064277649
2025-10-16 00:00:00,9,Studying/Attentive,0.568767249584198
2025-10-16 00:00:00,10,Studying/Attentive,0.5245593190193176
2025-10-16 00:00:00,14,Studying/Attentive,0.4115888774394989
2025-10-16 00:00:00,15,Sleeping,0.2856474220752716
2025-10-16 00:00:00,16,Studying/Attentive,0.2849887013435364
2025-10-16 00:00:00,1,Studying/Attentive,0.8895083665847778
2025-10-16 00:00:00,2,Studying/Attentive,0.8741735816001892
2025-10-16 00:00:00,3,Studying/Attentive,0.8362331986427307
2025-10-16 00:00:00,5,Studying/Attentive,0.807257890701294
2025-10-16 00:00:00,6,Studying/Attentive,0.7051769495010376
2025-10-16 00:00:00,8,Studying/Attentive,0.5972744822502136
2025-10-16 00:00:00,10,Studying/Attentive,0.5246317386627197
2025-10-16 00:00:00,11,Studying/Attentive,0.45624151825904846
2025-10-16 00:00:00,15,Sleeping,0.32100585103034973
2025-10-16 00:00:00,1,Studying/Attentive,0.8816131353378296
2025-10-16 00:00:00,2,Talking in Class,0.849362313747406
2025-10-16 00:00:00,3,Studying/Attentive,0.8377804756164551
2025-10-16 00:00:00,5,Studying/Attentive,0.8148488402366638
2025-10-16 00:00:00,6,Studying/Attentive,0.7065723538398743
2025-10-16 00:00:00,8,Studying/Attentive,0.6200857162475586
2025-10-16 00:00:00,13,Studying/Attentive,0.4298458993434906
2025-10-16 00:00:00,14,Studying/Attentive,0.4218234121799469
2025-10-16 00:00:00,16,Sleeping,0.3265886604785919
2025-10-16 00:00:00,18,Studying/Attentive,0.2587970495223999
2025-10-16 00:00:00,1,Studying/Attentive,0.886368453502655
2025-10-16 00:00:00,2,Talking in Class,0.8785479664802551
2025-10-16 00:00:00,4,Studying/Attentive,0.8308994770050049
2025-10-16 00:00:00,5,Studying/Attentive,0.819362461566925
2025-10-16 00:00:00,6,Studying/Attentive,0.7217074632644653
2025-10-16 00:00:00,8,Studying/Attentive,0.5702792406082153
2025-10-16 00:00:00,10,Studying/Attentive,0.47506314516067505
2025-10-16 00:00:00,13,Studying/Attentive,0.42571696639060974
2025-10-16 00:00:00,16,Sleeping,0.33878642320632935
2025-10-16 00:00:00,17,Studying/Attentive,0.2875281870365143
2025-10-16 00:00:00,1,Studying/Attentive,0.8941207528114319
2025-10-16 00:00:00,2,Studying/Attentive,0.8858857154846191
2025-10-16 00:00:00,3,Studying/Attentive,0.8454777598381042
2025-10-16 00:00:00,5,Studying/Attentive,0.8206061720848083
2025-10-16 00:00:00,6,Studying/Attentive,0.7374326586723328
2025-10-16 00:00:00,10,Studying/Attentive,0.4939427971839905
2025-10-16 00:00:00,11,Studying/Attentive,0.4790176451206207
2025-10-16 00:00:00,13,Studying/Attentive,0.43604138493537903
2025-10-16 00:00:00,16,Studying/Attentive,0.3401035964488983
2025-10-16 00:00:00,17,Sleeping,0.30143097043037415
2025-10-16 00:00:00,18,Studying/Attentive,0.25816190242767334
2025-10-16 00:00:00,1,Studying/Attentive,0.8942371606826782
2025-10-16 00:00:00,2,Studying/Attentive,0.874077558517456
2025-10-16 00:00:00,4,Studying/Attentive,0.8389155864715576
2025-10-16 00:00:00,5,Studying/Attentive,0.8146975040435791
2025-10-16 00:00:00,6,Studying/Attentive,0.7074289917945862
2025-10-16 00:00:00,8,Studying/Attentive,0.5639700889587402
2025-10-16 00:00:00,10,Studying/Attentive,0.5058834552764893
2025-10-16 00:00:00,13,Studying/Attentive,0.4837052524089813
2025-10-16 00:00:00,14,Sleeping,0.4471942186355591
2025-10-16 00:00:00,17,Studying/Attentive,0.4074702560901642
2025-10-16 00:00:00,1,Studying/Attentive,0.8975327014923096
2025-10-16 00:00:00,2,Studying/Attentive,0.8825386762619019
2025-10-16 00:00:00,4,Studying/Attentive,0.8320173621177673
2025-10-16 00:00:00,5,Studying/Attentive,0.8206775188446045
2025-10-16 00:00:00,6,Studying/Attentive,0.7232391238212585
2025-10-16 00:00:00,8,Studying/Attentive,0.5813625454902649
2025-10-16 00:00:00,10,Studying/Attentive,0.4809873104095459
2025-10-16 00:00:00,12,Studying/Attentive,0.45373043417930603
2025-10-16 00:00:00,15,Sleeping,0.36618277430534363
2025-10-16 00:00:00,16,Studying/Attentive,0.3496614098548889
2025-10-16 00:00:00,18,Studying/Attentive,0.3301407992839813
2025-10-16 00:00:00,1,Studying/Attentive,0.8959735631942749
2025-10-16 00:00:00,2,Studying/Attentive,0.8852141499519348
2025-10-16 00:00:00,3,Studying/Attentive,0.8422237038612366
2025-10-16 00:00:00,5,Studying/Attentive,0.8302485346794128
2025-10-16 00:00:00,6,Studying/Attentive,0.718082845211029
2025-10-16 00:00:00,7,Studying/Attentive,0.6824186444282532
2025-10-16 00:00:00,8,Studying/Attentive,0.6817193031311035
2025-10-16 00:00:00,11,Studying/Attentive,0.5151723027229309
2025-10-16 00:00:00,14,Studying/Attentive,0.42028796672821045
2025-10-16 00:00:00,16,Sleeping,0.3143812119960785
2025-10-16 00:00:00,17,Studying/Attentive,0.3055620491504669
2025-10-16 00:00:00,18,Studying/Attentive,0.2662918269634247
2025-10-16 00:00:00,1,Studying/Attentive,0.8956614136695862
2025-10-16 00:00:00,2,Studying/Attentive,0.8854100108146667
2025-10-16 00:00:00,4,Studying/Attentive,0.834100604057312
2025-10-16 00:00:00,5,Studying/Attentive,0.8283818364143372
2025-10-16 00:00:00,6,Studying/Attentive,0.7011216282844543
2025-10-16 00:00:00,7,Studying/Attentive,0.6838920712471008
2025-10-16 00:00:00,8,Studying/Attentive,0.6315882205963135
2025-10-16 00:00:00,13,Studying/Attentive,0.461899071931839
2025-10-16 00:00:00,15,Sleeping,0.3524482548236847
2025-10-16 00:00:00,16,Studying/Attentive,0.33869752287864685
2025-10-16 00:00:00,17,Studying/Attentive,0.2700413763523102
2025-10-16 00:00:00,1,Studying/Attentive,0.8971671462059021
2025-10-16 00:00:00,2,Studying/Attentive,0.8854740858078003
2025-10-16 00:00:00,4,Studying/Attentive,0.8350670337677002
2025-10-16 00:00:00,5,Studying/Attentive,0.819175124168396
2025-10-16 00:00:00,7,Studying/Attentive,0.7145512700080872
2025-10-16 00:00:00,8,Studying/Attentive,0.6335116624832153
2025-10-16 00:00:00,10,Studying/Attentive,0.5735005736351013
2025-10-16 00:00:00,14,Studying/Attentive,0.4351623058319092
2025-10-16 00:00:00,15,Studying/Attentive,0.4294537603855133
2025-10-16 00:00:00,16,Sleeping,0.35564014315605164
2025-10-16 00:00:00,17,Studying/Attentive,0.2923102080821991
2025-10-16 00:00:00,1,Studying/Attentive,0.8999780416488647
2025-10-16 00:00:00,2,Studying/Attentive,0.877471923828125
2025-10-16 00:00:00,3,Studying/Attentive,0.8526265621185303
2025-10-16 00:00:00,5,Studying/Attentive,0.8273710012435913
2025-10-16 00:00:00,6,Studying/Attentive,0.7141764760017395
2025-10-16 00:00:00,7,Studying/Attentive,0.657582700252533
2025-10-16 00:00:00,8,Studying/Attentive,0.6248084902763367
2025-10-16 00:00:00,11,Studying/Attentive,0.5021446347236633
2025-10-16 00:00:00,15,Studying/Attentive,0.42333507537841797
2025-10-16 00:00:00,16,Sleeping,0.37251344323158264
2025-10-16 00:00:00,1,Studying/Attentive,0.8976331353187561
2025-10-16 00:00:00,2,Studying/Attentive,0.8676401376724243
2025-10-16 00:00:00,3,Studying/Attentive,0.8446496725082397
2025-10-16 00:00:00,5,Studying/Attentive,0.8251990675926208
2025-10-16 00:00:00,6,Studying/Attentive,0.7040045261383057
2025-10-16 00:00:00,7,Studying/Attentive,0.6843348145484924
2025-10-16 00:00:00,8,Studying/Attentive,0.6458009481430054
2025-10-16 00:00:00,11,Studying/Attentive,0.5364037752151489
2025-10-16 00:00:00,13,Studying/Attentive,0.43692123889923096
2025-10-16 00:00:00,16,Sleeping,0.35734042525291443
2025-10-16 00:00:00,18,Studying/Attentive,0.326069176197052
2025-10-16 00:00:00,1,Studying/Attentive,0.8974957466125488
2025-10-16 00:00:00,2,Studying/Attentive,0.8474409580230713
2025-10-16 00:00:00,4,Studying/Attentive,0.8386954069137573
2025-10-16 00:00:00,5,Studying/Attentive,0.8360649347305298
2025-10-16 00:00:00,6,Studying/Attentive,0.7172269821166992
2025-10-16 00:00:00,7,Studying/Attentive,0.6800432205200195
2025-10-16 00:00:00,8,Studying/Attentive,0.6711277961730957
2025-10-16 00:00:00,14,Studying/Attentive,0.3563303053379059
2025-10-16 00:00:00,16,Sleeping,0.30358651280403137
2025-10-16 00:00:00,1,Studying/Attentive,0.8947830200195312
2025-10-16 00:00:00,2,Studying/Attentive,0.8767138719558716
2025-10-16 00:00:00,4,Studying/Attentive,0.8433781266212463
2025-10-16 00:00:00,5,Studying/Attentive,0.837119996547699
2025-10-16 00:00:00,6,Studying/Attentive,0.7272325754165649
2025-10-16 00:00:00,7,Studying/Attentive,0.6951664090156555
2025-10-16 00:00:00,8,Studying/Attentive,0.6881940960884094
2025-10-16 00:00:00,12,Studying/Attentive,0.43928852677345276
2025-10-16 00:00:00,14,Studying/Attentive,0.40713682770729065
2025-10-16 00:00:00,16,Studying/Attentive,0.3327394425868988
2025-10-16 00:00:00,17,Sleeping,0.29180997610092163
2025-10-16 00:00:00,1,Studying/Attentive,0.8949053287506104
2025-10-16 00:00:00,2,Studying/Attentive,0.8809018135070801
